Start,Output
0.5564137,0.78524812
0.56111484,0.78589526
0.56497649,0.78730217
0.56682337,0.78645538
0.55616185,0.78444641
0.56262592,0.78609491
0.55632975,0.78382182
0.5643049,0.78399528
0.57387508,0.7841588
0.58596373,0.78468221
0.59049698,0.78642044
0.59645735,0.78638245
0.59528207,0.7867599
0.5963734,0.78770429
0.57782069,0.7855738
0.56304567,0.78199641
0.55884822,0.78040645
0.56388516,0.77917812
0.57076897,0.78056554
0.57421088,0.78159223
0.56455675,0.77984082
0.54600403,0.77474931
0.52518469,0.77242829
0.52501679,0.76948205
0.50755541,0.76727806
0.51746138,0.76868371
0.51922431,0.77174453
0.52904634,0.7724474
0.54466085,0.77510313
0.56312962,0.77671577
0.55775688,0.77799069
0.57001343,0.77867919
0.56270987,0.77644876
0.56673942,0.77431278
0.57975151,0.78134748
0.58000336,0.78221774
0.58806246,0.78017812
0.58680322,0.77987308
0.58445265,0.77629753
0.57563801,0.77759886
0.5689221,0.7785352
0.56883815,0.77676448
0.57639355,0.78113991
0.58369711,0.78051772
0.5884822,0.78157888
0.58226998,0.77940518
0.56908999,0.77779755
0.57026528,0.77486487
0.56791471,0.77622597
0.57471457,0.7803128
0.56195433,0.777781
0.56564809,0.77721726
0.55188046,0.77488085
0.5643049,0.77694092
0.56388516,0.77760023
0.56640363,0.77997092
0.57521827,0.77977761
0.58697112,0.78081733
0.5845366,0.78045019
0.58185024,0.77664544
0.58587979,0.77928446
0.59158831,0.77974129
0.60141034,0.78227243
0.60166219,0.78323159
0.60669913,0.78240644
0.60485225,0.78287206
0.57672935,0.77869112
0.56766286,0.77469012
0.57975151,0.7767551
0.58159839,0.77525247
0.59444258,0.77877811
0.58906985,0.77835817
0.60233378,0.77947067
0.61668905,0.78067927
0.63574547,0.78370999
0.64556749,0.78540619
0.6450638,0.78573694
0.64867361,0.78591213
0.67343855,0.78653024
0.65967092,0.78621674
0.66873741,0.7871899
0.67167562,0.78720256
0.66898925,0.78747575
0.67327065,0.78790398
0.68628274,0.78792979
0.68678643,0.78752426
0.67511753,0.78695923
0.67948287,0.78744299
0.66504365,0.78628115
0.66554735,0.78613369
0.65958697,0.78549732
0.65832774,0.78613627
0.64598724,0.78537574
0.66244124,0.78588402
0.68619879,0.78816234
0.67788784,0.78783318
0.67511753,0.78802772
0.66428811,0.78683125
0.65664876,0.78634446
0.64858966,0.78506165
0.67033244,0.78649865
0.67159167,0.78741103
0.67654466,0.78886591
0.6774681,0.78843635
0.68326058,0.78999185
0.67956682,0.78959131
0.66076226,0.78892171
0.65261921,0.78902042
0.6610141,0.78870254
0.67402619,0.79028254
0.66898925,0.79039064
0.69610477,0.79300322
0.70500336,0.79383768
0.69106783,0.79430796
0.68661854,0.79361134
0.69241101,0.79323365
0.68082606,0.79336701
0.69098388,0.79349876
0.70878106,0.79447378
0.70038617,0.7930074
0.68242109,0.7903173
0.68384822,0.79059119
0.69283076,0.79123862
0.68938885,0.79140879
0.67452989,0.78910633
0.66462391,0.787182
0.68871726,0.78721954
0.67217931,0.78890228
0.65908328,0.78846811
0.65001679,0.78654899
0.64665883,0.78552823
0.64212559,0.78755127
0.64565144,0.78688419
0.64363667,0.78755755
0.63943922,0.78571031
0.6371726,0.78507681
0.65446608,0.78715443
0.64724647,0.78760876
0.65177972,0.78751244
0.6453996,0.78779468
0.6493452,0.78874531
0.63331095,0.7870977
0.64548355,0.78982883
0.63784419,0.78886962
0.64027871,0.78832723
0.6292814,0.78889016
0.63927132,0.78899382
0.62567159,0.7876932
0.62693083,0.78755772
0.61358294,0.78766338
0.59973136,0.78777028
0.59360309,0.7856491
0.59150437,0.78423266
0.59780054,0.78300331
0.6090497,0.78632031
0.60527199,0.78599273
0.59284755,0.78642079
0.5884822,0.78533704
0.57395903,0.78305741
0.57412693,0.78172641
0.56422095,0.78189228
0.57547011,0.78244239
0.57135662,0.77890697
0.57395903,0.78078404
0.57874412,0.78289088
0.56187038,0.78357267
0.56850235,0.7845165
0.56724312,0.78624457
0.56757891,0.78617178
0.56111484,0.78683513
0.56380121,0.78622405
0.56371726,0.78617737
0.580591,0.78800256
0.57370719,0.78950514
0.56808261,0.78896919
0.5643049,0.790162
0.55288784,0.78946758
0.55708529,0.78920848
0.56598388,0.78962247
0.58462055,0.79110755
0.59419073,0.79130747
0.59561786,0.79019562
0.59847213,0.78964778
0.59528207,0.78816145
0.60552384,0.78690389
0.5965413,0.78753441
0.59620551,0.78699477
0.5883143,0.78593387
0.59595366,0.78842383
0.59435863,0.78690637
0.59939557,0.78762338
0.60619543,0.78890459
0.61215581,0.79026466
0.60804231,0.78970281
0.61912357,0.79015111
0.61039288,0.78854823
0.56640363,0.78399675
0.56187038,0.7841789
0.56346541,0.78455989
0.55162861,0.78507211
0.54709537,0.78512647
0.55574211,0.78377589
0.54785091,0.78576274
0.55372733,0.78465732
0.56741101,0.78583631
0.56539624,0.78505137
0.5689221,0.78623272
0.57353929,0.78706274
0.5889859,0.78764162
0.5963734,0.78765788
0.59158831,0.78705348
0.5845366,0.78659789
0.59855608,0.78702798
0.59729684,0.78675916
0.6049362,0.78733511
0.59905977,0.78598711
0.58974144,0.78396046
0.59645735,0.78459023
0.59780054,0.78431277
0.60149429,0.78597832
0.61945937,0.78820083
0.62063465,0.78826002
0.61929147,0.78720594
0.62281733,0.78653362
0.62189389,0.78695621
0.62222968,0.78661281
0.6409503,0.78822723
0.64867361,0.78850196
0.64649093,0.78747002
0.64086635,0.78699809
0.64623909,0.78784128
0.63809604,0.78721969
0.64422431,0.78749519
0.64212559,0.78652631
0.64380457,0.78700073
0.66445601,0.78951625
0.65018469,0.78729294
0.63431833,0.78611031
0.63490598,0.78592014
0.64330087,0.78725453
0.63129617,0.78626463
0.62206179,0.78637367
0.60527199,0.78586162
0.60762257,0.78533454
0.6131632,0.78607389
0.60644728,0.78471126
0.62029886,0.7844374
0.62558764,0.78333926
0.6169409,0.78304283
0.61937542,0.78500894
0.62004701,0.78418781
0.616773,0.78472274
0.62474815,0.78327807
0.63012089,0.78419686
0.63415044,0.78430165
0.63280725,0.78341506
0.61702485,0.78307899
0.61626931,0.779639
0.62206179,0.7818699
0.62936535,0.78394166
0.62323707,0.78184567
0.64120215,0.78314862
0.64942915,0.78515437
0.64791807,0.78475922
0.65052048,0.78511622
0.6536266,0.78553618
0.65068838,0.78715587
0.65077233,0.78783008
0.65597717,0.78792387
0.63381464,0.78649341
0.63196776,0.78644646
0.63809604,0.78792151
0.62676293,0.78765649
0.6291135,0.78721259
0.62021491,0.78659518
0.62038281,0.78755457
0.61744459,0.78755217
0.61803224,0.78620553
0.62852586,0.78604875
0.62399261,0.78603884
0.62231363,0.78611147
0.62709872,0.7862571
0.63650101,0.78674533
0.64170584,0.7880664
0.63423439,0.7879146
0.63901948,0.78913008
0.64439221,0.78906919
0.64313298,0.78860417
0.65580927,0.78962254
0.6534587,0.78919803
0.6616857,0.78844345
0.65975487,0.7880324
0.64791807,0.78724494
0.65538952,0.78819105
0.64816991,0.78732783
0.6453996,0.78748379
0.64766622,0.78695758
0.64707858,0.78717508
0.64623909,0.78645323
0.64749832,0.78732929
0.66176964,0.78728462
0.66193754,0.78799292
0.68007052,0.79033604
0.68250504,0.79122017
0.68275688,0.7914505
0.67797179,0.79198009
0.67536938,0.79217495
0.67906313,0.79293863
0.68636669,0.79241632
0.67696441,0.79162563
0.67536938,0.79167092
0.67872733,0.79086405
0.67411014,0.79065615
0.67385829,0.79067552
0.67058428,0.78907083
0.67050034,0.78888113
0.66311283,0.78817879
0.65958697,0.78684697
0.65480188,0.78657426
0.65371054,0.7853291
0.64422431,0.78436077
0.64993284,0.78351629
0.63205171,0.78291046
0.63415044,0.78135894
0.62432841,0.78136653
0.63540967,0.78232599
0.65186367,0.78319951
0.65177972,0.78324708
0.66445601,0.78281362
0.65815984,0.78381068
0.65161182,0.78429132
0.64279718,0.78284375
0.66353257,0.7843175
0.66731028,0.78411462
0.66084621,0.78448008
0.65564137,0.78378322
0.6047683,0.78169983
0.60166219,0.77947557
0.60502015,0.77975358
0.59729684,0.77845523
0.59385494,0.7805925
0.59729684,0.78036558
0.59956347,0.77937402
0.60359302,0.77952903
0.59746474,0.77661684
0.59922767,0.77760415
0.58218603,0.77572371
0.58974144,0.7723062
0.5721961,0.77302192
0.58940564,0.77336853
0.56900604,0.77400425
0.56598388,0.77368139
0.5809268,0.77445714
0.58420081,0.77447551
0.5845366,0.77429544
0.58974144,0.77485086
0.60166219,0.77552455
0.5601914,0.77391438
0.58185024,0.77514773
0.57353929,0.77576111
0.56354936,0.77264081
0.55784083,0.77267111
0.55859637,0.76975629
0.55003358,0.76571021
0.55993956,0.76614826
0.55397918,0.76589979
0.55968771,0.76616122
0.57689725,0.76840384
0.57202821,0.76911368
0.56145064,0.76711703
0.5560779,0.76705188
0.54793486,0.76372507
0.5486904,0.76246444
0.56589993,0.7616298
0.56581598,0.76328097
0.58226998,0.76299075
0.57370719,0.76450236
0.54550034,0.76195729
0.54189053,0.76174038
0.5442411,0.75271683
0.53366353,0.75121921
0.53844862,0.75075261
0.52635997,0.75152912
0.51292814,0.74958809
0.50008395,0.75028806
0.50100739,0.74444358
0.4998321,0.74151642
0.46616857,0.73599688
0.46700806,0.7263448
0.47128946,0.72662856
0.47523506,0.7318464
0.47489926,0.72830248
0.47901276,0.7313826
0.45609469,0.73617999
0.47531901,0.73439604
0.46239087,0.73461883
0.46230692,0.73311766
0.46314641,0.73293669
0.47061786,0.7382103
0.46062794,0.73264549
0.45617864,0.72703668
0.44140363,0.73024203
0.4278039,0.71789162
0.44089993,0.72156889
0.43384822,0.71778374
0.44089993,0.72294228
0.43015447,0.7215466
0.43368032,0.7120993
0.42788784,0.70949879
0.40245131,0.69487121
0.41739422,0.69351214
0.4151276,0.68957533
0.40597717,0.69189488
0.40597717,0.69171036
0.41504365,0.69408099
0.42251511,0.70294915
0.41596709,0.70526968
0.40169577,0.69405063
0.3988415,0.69270944
0.33369711,0.65752201
0.34251175,0.65224105
0.34511417,0.64482738
0.34032908,0.63240131
0.33327737,0.62906436
0.33327737,0.62906436
0.31010745,0.61094663
0.31010745,0.61094663
0.31522834,0.61480197
0.31522834,0.61480197
0.29214238,0.5930979
0.29214238,0.5930979
0.28391538,0.59597398
0.28391538,0.59597398
0.26544661,0.5805783
0.26544661,0.5805783
0.24991605,0.57598645
0.24991605,0.57598645
0.25,0.56958943
0.25,0.56958943
0.25386165,0.56665157
0.25386165,0.56665157
0.23497314,0.55833769
0.23497314,0.55833769
0.2578912,0.55882199
0.2578912,0.55882199
0.24395567,0.55422203
0.24395567,0.55422203
0.25679987,0.56002634
0.25679987,0.56002634
0.22892881,0.550547
0.22892881,0.550547
0.23463734,0.53377777
0.23463734,0.53377777
0.20030222,0.49809055
0.18292478,0.48854335
0.18888516,0.4789208
0.1898086,0.48277875
0.18603089,0.4599475
0.16680658,0.44878923
0.1656313,0.42021591
0.18720618,0.42999832
0.169409,0.45863059
0.18720618,0.45453123
0.17293486,0.43816147
0.18183345,0.43700566
0.16571525,0.42955281
0.16009066,0.44082114
0.15622901,0.42645229
0.1649597,0.43540118
0.15018469,0.44529295
0.15052048,0.43673405
0.18132975,0.45208709
0.1935863,0.50189191
0.22540296,0.52440951
0.18687038,0.52967187
0.20391202,0.53674604
0.213818,0.53597118
0.22498321,0.54462828
0.20038617,0.53527357
0.1898086,0.51689609
0.2097045,0.53869154
0.22221289,0.57049715
0.2297683,0.57386131
0.2177636,0.57319878
0.20928475,0.55828997
0.19946273,0.57541604
0.19618872,0.56595364
0.18712223,0.57021157
0.2019812,0.56596948
0.18015447,0.57854028
0.19853929,0.58261051
0.19644056,0.57365179
0.20349228,0.57713169
0.21272666,0.5614846
0.20626259,0.57050921
0.19660846,0.56137096
0.19946273,0.55764789
0.18661854,0.53651285
0.18359637,0.54048147
0.17570517,0.54200024
0.1569006,0.5275164
0.14892545,0.50395174
0.14439221,0.50550112
0.15480188,0.50898013
0.14968099,0.51232001
0.16630289,0.51980316
0.17805574,0.51952734
0.17494963,0.5178712
0.18938885,0.52239726
0.21171927,0.54483723
0.19006044,0.54034507
0.18863331,0.52102934
0.18074211,0.51856484
0.20088986,0.53478545
0.19257891,0.53478545
0.21734385,0.53475977
0.23304231,0.54907864
0.20357623,0.54019635
0.20651444,0.53721454
0.21356615,0.54326759
0.22758563,0.54996783
0.25235057,0.56253239
0.25604433,0.56869792
0.24781733,0.57729546
0.25335796,0.57677674
0.24672599,0.56844356
0.25167898,0.56854294
0.25520484,0.58826828
0.25008395,0.5905817
0.24655809,0.58974369
0.25906649,0.58786891
0.27165883,0.5987036
0.28064137,0.59793847
0.27476494,0.60344134
0.28702149,0.60978341
0.29163868,0.61587337
0.27535259,0.60585761
0.27887844,0.59714443
0.27736736,0.5893481
0.28987576,0.60719127
0.28802888,0.61689861
0.28290799,0.61118511
0.28156481,0.60425024
0.27913029,0.6079161
0.26116521,0.59478582
0.27510074,0.59527207
0.28534251,0.60476648
0.27442915,0.60470367
0.26108126,0.58076232
0.26292814,0.57842604
0.26443922,0.56879374
0.28593015,0.5924822
0.2947448,0.59247149
0.28106111,0.5897072
0.26704164,0.57056342
0.27635997,0.5707685
0.26830087,0.5784715
0.28509066,0.59348118
0.29524849,0.60487851
0.29004365,0.59758931
0.28349563,0.59308752
0.27988583,0.57579329
0.28391538,0.57402989
0.28290799,0.57399004
0.28727334,0.57881341
0.28064137,0.56333825
0.28391538,0.57215585
0.29264607,0.58093081
0.28391538,0.58043384
0.28038952,0.56948759
0.27887844,0.56866234
0.2698959,0.56015858
0.27946608,0.570161
0.25814305,0.58052719
0.2580591,0.58146133
0.22070181,0.5460412
0.21944258,0.5269707
0.21339825,0.5345788
0.22305238,0.55099107
0.22288449,0.55001819
0.21826729,0.54928794
0.2254869,0.54600271
0.21163533,0.54697861
0.20743788,0.54676924
0.20726998,0.53972488
0.20080591,0.54000617
0.20483546,0.53638621
0.1937542,0.53957067
0.18401612,0.53503377
0.18292478,0.52384331
0.17612492,0.52219336
0.18284083,0.52393232
0.18955675,0.52720866
0.18754197,0.52385937
0.17562122,0.51613832
0.16000672,0.48203537
0.16420416,0.47757498
0.15899933,0.47712816
0.15530557,0.46084469
0.14842176,0.45710353
0.1574043,0.46933085
0.14204164,0.45592952
0.14296508,0.46839717
0.13498993,0.4646933
0.13650101,0.46222815
0.13213566,0.45922823
0.13759234,0.44867351
0.12222968,0.4251164
0.12432841,0.42135825
0.11971122,0.37562746
0.1009906,0.28449417
0.10879785,0.30056405
0.10334117,0.29755876
0.13666891,0.38223673
0.16034251,0.45520127
0.16109805,0.46696327
0.16882136,0.44888715
0.17259906,0.48706263
0.16647079,0.46487882
0.1656313,0.46816696
0.15060443,0.45629523
0.16504365,0.45143426
0.15580927,0.4341239
0.15010074,0.41588314
0.15438214,0.41524376
0.17570517,0.47418783
0.17411014,0.4593065
0.15547347,0.44187217
0.17192747,0.44927382
0.16773002,0.43053954
0.15396239,0.45459975
0.1574043,0.43743084
0.16252518,0.44318971
0.15287105,0.41592797
0.15992277,0.44657545
0.15841169,0.43985029
0.15580927,0.44269405
0.16244124,0.42376041
0.16865346,0.473715
0.18754197,0.49501651
0.18191739,0.4985625
0.19534923,0.50347841
0.19711216,0.5034489
0.17545332,0.49231728
0.17217931,0.46655056
0.17159167,0.45507151
0.16949295,0.44959799
0.17721625,0.46661559
0.16554735,0.44307673
0.1649597,0.43134331
0.15975487,0.4265755
0.1570685,0.42335929
0.14875756,0.41709867
0.14271323,0.42334803
0.14288113,0.39346322
0.16571525,0.44068319
0.16647079,0.45011598
0.17133983,0.44927119
0.16731028,0.44737809
0.18208529,0.44850268
0.16898925,0.43000276
0.16017461,0.43430547
0.15219946,0.40932398
0.14842176,0.38685777
0.15144392,0.41436767
0.14069846,0.37366239
0.13054063,0.37518846
0.12172599,0.28895774
0.13003694,0.23860816
0.12206179,0.25999298
0.12222968,0.26182121
0.12055071,0.27986353
0.11081263,0.28959103
0.10980524,0.33212918
0.12340497,0.35097874
0.12617529,0.32664601
0.1207186,0.30741727
0.11534587,0.27034155
0.125,0.27364658
0.11593351,0.25831161
0.09612156,0.22528663
0.09461048,0.21964635
0.09209201,0.2133361
0.08873405,0.20849852
0.07941572,0.1931553
0.08495635,0.18991075
0.09343519,0.19809171
0.07857623,0.19277784
0.07379113,0.18858878
0.07160846,0.19148107
0.07018133,0.18329399
0.08336132,0.18289758
0.08873405,0.18572225
0.08537609,0.19373381
0.09813633,0.19213714
0.08730692,0.18506337
0.08915379,0.1885264
0.08210208,0.18459677
0.06531229,0.17694328
0.05960376,0.17580152
0.05884822,0.16821272
0.04390531,0.16261364
0.03551041,0.15918807
0.03551041,0.15737777
0.04222633,0.15836647
0.02736736,0.15836188
0.01914036,0.15410957
0.0041135,0.15033931
0.02820685,0.15469161
0.04936199,0.16430728
0.03458697,0.1620656
0.0281229,0.16627197
0.05146071,0.16972808
0.05893217,0.17452711
0.06270987,0.17502254
0.04558428,0.17222943
0.03114506,0.16652911
0.05120887,0.17225023
0.04566823,0.17363342
0.03920416,0.17193141
0.02955003,0.16920288
0.01485897,0.16352506
0.01133311,0.16182654
0.0,0.15914193
0.02627602,0.17049222
0.0240094,0.16755472
0.03769308,0.17644717
0.03844862,0.17625224
0.02854265,0.16961984
0.04348556,0.17751532
0.04743116,0.17015925
0.03492277,0.16873004
0.04373741,0.17399627
0.04583613,0.18677874
0.05498657,0.18804773
0.06883815,0.18687344
0.07034923,0.19019216
0.07026528,0.18699065
0.08159839,0.19691484
0.09830423,0.20776825
0.08797851,0.20944758
0.09595366,0.22215234
0.09721289,0.20416123
0.10342512,0.21145193
0.0924278,0.19982722
0.0850403,0.19604599
0.10275353,0.20222006
0.11736064,0.21006363
0.11148422,0.20954493
0.11517797,0.21665502
0.12810611,0.22393909
0.10149429,0.20564209
0.10031901,0.20163397
0.09905977,0.20163397
0.08999328,0.19209631
0.08999328,0.19214936
0.09024513,0.19211383
0.0769812,0.19043505
0.06808261,0.18862103
0.06992948,0.18796225
0.09696105,0.19804318
0.09326729,0.19444847
0.11375084,0.2242213
0.11979516,0.23738919
0.13373069,0.26794399
0.13020484,0.2639308
0.12810611,0.26863109
0.11929147,0.23343272
0.11375084,0.2376455
0.12332102,0.26615363
0.13876763,0.26786487
0.14262928,0.27759476
0.13910343,0.29191975
0.12995299,0.26693553
0.13708865,0.29161435
0.16034251,0.29716081
0.16655473,0.34333368
0.16613499,0.34141826
0.14657488,0.26609907
0.14758227,0.26585835
0.15228341,0.30251753
0.15438214,0.30885359
0.1448959,0.25185388
0.15522163,0.2919581
0.16806582,0.3553177
0.17167562,0.3659118
0.16814976,0.38491351
0.18074211,0.42373347
0.1855272,0.42857542
0.18410007,0.43348721
0.18443586,0.38081075
0.18032236,0.42404679
0.18410007,0.40313027
0.18342848,0.42109346
0.19232707,0.43273402
0.19148758,0.44728085
0.19450974,0.43810004
0.19232707,0.43811629
0.19207522,0.43071132
0.19266286,0.437213
0.18888516,0.42709321
0.19744795,0.43949879
0.20298858,0.45902705
0.21020819,0.4763664
0.20424782,0.47287088
0.19224312,0.45643007
0.19056414,0.44976859
0.18720618,0.4165686
0.18242109,0.40702558
0.16747817,0.34906147
0.18309268,0.37895345
0.19106783,0.42524104
0.19283076,0.43061115
0.19434184,0.43509637
0.17217931,0.38073555
0.16462391,0.32908382
0.18250504,0.37114137
0.19862324,0.42843476
0.1853593,0.41749621
0.19165547,0.40819866
0.17243116,0.35417238
0.1778039,0.35636963
0.15975487,0.36320408
0.1610141,0.31841938
0.15564137,0.30419686
0.1731867,0.39027437
0.15681666,0.33185831
0.16328073,0.37457914
0.16571525,0.37959252
0.15983882,0.35017873
0.15488583,0.36237685
0.1575722,0.36575372
0.1491773,0.33942907
0.14456011,0.31631282
0.13608126,0.30147765
0.13406649,0.29487331
0.13188381,0.27340107
0.12541974,0.25043233
0.12886165,0.22903732
0.11635326,0.22118869
0.11173606,0.21816009
0.12264943,0.22416271
0.13205171,0.23914889
0.13129617,0.26443013
0.14162189,0.28783062
0.13927132,0.29220736
0.13062458,0.25618253
0.1453996,0.31220481
0.1534587,0.34063873
0.17108798,0.43095309
0.17310275,0.43735752
0.18477166,0.45490961
0.18712223,0.4540768
0.1730188,0.42729591
0.17923103,0.44028074
0.16873741,0.4145493
0.17444594,0.45176452
0.18007052,0.4589896
0.17444594,0.45927915
0.16898925,0.42356133
0.15522163,0.42221528
0.14254533,0.34036072
0.15278711,0.36785984
0.15664876,0.37631568
0.16185359,0.39888799
0.17998657,0.45007272
0.1652955,0.43154393
0.16865346,0.41720983
0.15715245,0.38043954
0.14632304,0.35416756
0.14825386,0.36010583
0.141454,0.34443263
0.14397246,0.36658949
0.14825386,0.34347586
0.16067831,0.37000663
0.16714238,0.40530865
0.15253526,0.38656654
0.16294493,0.3816147
0.15496978,0.32751833
0.17528543,0.34496353
0.18074211,0.42891649
0.18074211,0.42399996
0.1898086,0.43220262
0.18871726,0.4370661
0.19778375,0.45155176
0.20357623,0.46121085
0.1978677,0.46724805
0.1978677,0.48329349
0.2059268,0.46694301
0.20105776,0.44923404
0.20382807,0.44054459
0.20282069,0.43273402
0.19963062,0.44059571
0.20240094,0.45245415
0.21323036,0.48769225
0.20248489,0.46630883
0.20500336,0.4624413
0.20139355,0.45308611
0.19526528,0.43748232
0.18938885,0.43401112
0.19744795,0.43917653
0.189137,0.40523642
0.17327065,0.35625838
0.17184352,0.34331712
0.16059436,0.29526798
0.15505373,0.28424507
0.15010074,0.26327813
0.1569006,0.25980963
