Start,Output
0.55616185,0.95744596
0.5564137,0.95635485
0.56111484,0.95678092
0.56497649,0.95810542
0.56682337,0.95743319
0.55616185,0.95541842
0.56262592,0.95696581
0.55632975,0.95485676
0.5643049,0.95516128
0.57387508,0.95523137
0.58596373,0.95563753
0.59049698,0.95740029
0.59645735,0.95742214
0.59528207,0.957858
0.5963734,0.95854776
0.57782069,0.95651532
0.56304567,0.95286744
0.55884822,0.95122784
0.56388516,0.94995759
0.57076897,0.95143455
0.57421088,0.95246232
0.56455675,0.95053141
0.54600403,0.94440296
0.52518469,0.94159386
0.52501679,0.93746895
0.50755541,0.9345503
0.51746138,0.93657565
0.51922431,0.94094178
0.52904634,0.94223179
0.54466085,0.94529485
0.56312962,0.94731276
0.55775688,0.94876178
0.57001343,0.94919428
0.56270987,0.94658221
0.56673942,0.94399933
0.57975151,0.95234109
0.58000336,0.95340314
0.58806246,0.95117011
0.58680322,0.95083173
0.58445265,0.94722886
0.57563801,0.94820241
0.5689221,0.94952962
0.56883815,0.94784564
0.57639355,0.95298807
0.58369711,0.95243461
0.5884822,0.95353695
0.58226998,0.95127237
0.56908999,0.9492896
0.57026528,0.94578816
0.56791471,0.94732142
0.57471457,0.95185513
0.56195433,0.949215
0.56564809,0.94864339
0.55188046,0.94606071
0.5643049,0.94830752
0.56388516,0.94895905
0.56640363,0.95166023
0.57521827,0.9515226
0.58697112,0.95256573
0.5845366,0.95195967
0.58185024,0.94770935
0.58587979,0.95069769
0.59158831,0.95131682
0.60141034,0.95397494
0.60166219,0.95492856
0.60669913,0.95405122
0.60485225,0.9544689
0.57672935,0.95012301
0.56766286,0.94560316
0.57975151,0.94815838
0.58159839,0.94660412
0.59444258,0.95040133
0.58906985,0.94987753
0.60233378,0.95110132
0.61668905,0.95250091
0.63574547,0.95554741
0.64556749,0.95712694
0.6450638,0.95737174
0.64867361,0.95751869
0.67343855,0.95806158
0.65967092,0.95772078
0.66873741,0.95858171
0.67167562,0.95856688
0.66898925,0.95882291
0.67327065,0.9592276
0.68628274,0.95920455
0.68678643,0.95884763
0.67511753,0.95839448
0.67948287,0.95876609
0.66504365,0.95779457
0.66554735,0.95767626
0.65958697,0.95709144
0.65832774,0.95768564
0.64598724,0.95698024
0.66244124,0.95744868
0.68619879,0.95936768
0.67788784,0.95909483
0.67511753,0.95926357
0.66428811,0.95808793
0.65664876,0.95750988
0.64858966,0.95631574
0.67033244,0.95775693
0.67159167,0.95862328
0.67654466,0.95976071
0.6774681,0.95943515
0.68326058,0.96071367
0.67956682,0.96037804
0.66076226,0.95982027
0.65261921,0.95994828
0.6610141,0.9596784
0.67402619,0.96096285
0.66898925,0.96106151
0.69610477,0.96316129
0.70500336,0.96380099
0.69106783,0.96413129
0.68661854,0.9636398
0.69241101,0.96335121
0.68082606,0.96346712
0.69098388,0.96358003
0.70878106,0.96423332
0.70038617,0.96319121
0.68242109,0.96112268
0.68384822,0.9613915
0.69283076,0.96183654
0.68938885,0.96195143
0.67452989,0.96013603
0.66462391,0.95849377
0.68871726,0.95850753
0.67217931,0.95996416
0.65908328,0.95965355
0.65001679,0.95771783
0.64665883,0.95683066
0.64212559,0.9585904
0.64565144,0.95799976
0.64363667,0.9586427
0.63943922,0.95693533
0.6371726,0.95637421
0.65446608,0.95827307
0.64724647,0.95870778
0.65177972,0.95856981
0.6453996,0.9588731
0.6493452,0.95969181
0.63331095,0.95828189
0.64548355,0.96063119
0.63784419,0.95987933
0.64027871,0.95941375
0.6292814,0.95989681
0.63927132,0.95993588
0.62567159,0.95883266
0.62693083,0.95879055
0.61358294,0.95895928
0.59973136,0.95904628
0.59360309,0.95708016
0.59150437,0.95563986
0.59780054,0.9544213
0.6090497,0.95774494
0.60527199,0.95735429
0.59284755,0.9577275
0.5884822,0.95662629
0.57395903,0.95431005
0.57412693,0.95280809
0.56422095,0.95278564
0.57547011,0.95311141
0.57135662,0.94914045
0.57395903,0.95136282
0.57874412,0.95370253
0.56187038,0.95431933
0.56850235,0.9557353
0.56724312,0.95746563
0.56757891,0.95732564
0.56111484,0.95800828
0.56380121,0.95738901
0.56371726,0.95728005
0.580591,0.95891905
0.57370719,0.96021171
0.56808261,0.95974536
0.5643049,0.96075255
0.55288784,0.96018526
0.55708529,0.95994071
0.56598388,0.96028288
0.58462055,0.96152591
0.59419073,0.96171491
0.59561786,0.96079308
0.59847213,0.96034385
0.59528207,0.95899813
0.60552384,0.95791479
0.5965413,0.95849952
0.59620551,0.95799862
0.5883143,0.95699817
0.59595366,0.95928034
0.59435863,0.95792398
0.59939557,0.95855261
0.60619543,0.95965412
0.61215581,0.96083287
0.60804231,0.96033038
0.61912357,0.96066778
0.61039288,0.95924662
0.56640363,0.95493002
0.56187038,0.95511665
0.56346541,0.95549032
0.55162861,0.955992
0.54709537,0.95594914
0.55574211,0.95454658
0.54785091,0.95654503
0.55372733,0.95546122
0.56741101,0.95658619
0.56539624,0.95576025
0.5689221,0.95688194
0.57353929,0.95768036
0.5889859,0.95822533
0.5963734,0.958286
0.59158831,0.95774179
0.5845366,0.95737943
0.59855608,0.95777368
0.59729684,0.95763053
0.6049362,0.9581034
0.59905977,0.95692808
0.58974144,0.95486167
0.59645735,0.95549736
0.59780054,0.95526722
0.60149429,0.95692864
0.61945937,0.9589958
0.62063465,0.95903628
0.61929147,0.95809107
0.62281733,0.95746526
0.62189389,0.95788727
0.62222968,0.95772914
0.6409503,0.95903315
0.64867361,0.95936124
0.64649093,0.9584161
0.64086635,0.9578847
0.64623909,0.95874791
0.63809604,0.95820376
0.64422431,0.95859724
0.64212559,0.95769829
0.64380457,0.95805193
0.66445601,0.96049942
0.65018469,0.95852979
0.63431833,0.95742718
0.63490598,0.95725053
0.64330087,0.9584824
0.63129617,0.95760527
0.62206179,0.95774742
0.60527199,0.95739939
0.60762257,0.95679152
0.6131632,0.95752248
0.60644728,0.95616029
0.62029886,0.95583778
0.62558764,0.95475577
0.6169409,0.95445763
0.61937542,0.95654259
0.62004701,0.95561587
0.616773,0.95613155
0.62474815,0.95471207
0.63012089,0.95568906
0.63415044,0.95587064
0.63280725,0.95505731
0.61702485,0.9547251
0.61626931,0.95092123
0.62206179,0.95327783
0.62936535,0.9553374
0.62323707,0.95313176
0.64120215,0.95447491
0.64942915,0.95642216
0.64791807,0.95594236
0.65052048,0.95645407
0.6536266,0.95686079
0.65068838,0.95824761
0.65077233,0.95885386
0.65597717,0.95895606
0.63381464,0.95757595
0.63196776,0.95759612
0.63809604,0.95894769
0.62676293,0.95876055
0.6291135,0.95839209
0.62021491,0.95766358
0.62038281,0.95854259
0.61744459,0.95853389
0.61803224,0.95728619
0.62852586,0.9571294
0.62399261,0.95702381
0.62231363,0.95706345
0.62709872,0.95724746
0.63650101,0.95774
0.64170584,0.95922992
0.63423439,0.9590666
0.63901948,0.9601135
0.64439221,0.96006214
0.64313298,0.95976921
0.65580927,0.96070243
0.6534587,0.96036573
0.6616857,0.95965016
0.65975487,0.95927981
0.64791807,0.95859787
0.65538952,0.95935622
0.64816991,0.95853481
0.6453996,0.95870467
0.64766622,0.95823583
0.64707858,0.95840863
0.64623909,0.95778237
0.64749832,0.95854003
0.66176964,0.95846995
0.66193754,0.95908562
0.68007052,0.96099859
0.68250504,0.96169293
0.68275688,0.96185285
0.67797179,0.96228964
0.67536938,0.96244026
0.67906313,0.96300445
0.68636669,0.96260456
0.67696441,0.96199037
0.67536938,0.96188463
0.67872733,0.96122002
0.67411014,0.96105796
0.67385829,0.9610992
0.67058428,0.95956457
0.67050034,0.95940761
0.66311283,0.95874154
0.65958697,0.95747473
0.65480188,0.95735547
0.65371054,0.95616589
0.64422431,0.95534427
0.64993284,0.95445753
0.63205171,0.95374202
0.63415044,0.95176888
0.62432841,0.95180281
0.63540967,0.95283327
0.65186367,0.95380335
0.65177972,0.95404695
0.66445601,0.95359246
0.65815984,0.95452727
0.65161182,0.95502286
0.64279718,0.9534143
0.66353257,0.95497188
0.66731028,0.95489382
0.66084621,0.95528365
0.65564137,0.95445394
0.6047683,0.95227413
0.60166219,0.94975949
0.60502015,0.95007922
0.59729684,0.94847765
0.59385494,0.95110407
0.59729684,0.95084101
0.59956347,0.94977682
0.60359302,0.94989944
0.59746474,0.94645606
0.59922767,0.94763161
0.58218603,0.94545393
0.58974144,0.94053756
0.5721961,0.94151024
0.58940564,0.94199115
0.56900604,0.94267717
0.56598388,0.94237712
0.5809268,0.94353123
0.58420081,0.94355523
0.5845366,0.94333531
0.58974144,0.94401293
0.60166219,0.94464137
0.5601914,0.94272016
0.58185024,0.94435744
0.57353929,0.94524126
0.56354936,0.94124746
0.55784083,0.94125411
0.55859637,0.93723147
0.55003358,0.93108059
0.55993956,0.93206898
0.55397918,0.93171282
0.55968771,0.93204289
0.57689725,0.93580839
0.57202821,0.93700676
0.56145064,0.93379929
0.5560779,0.93411151
0.54793486,0.92858672
0.5486904,0.92644193
0.56589993,0.92519999
0.56581598,0.92774616
0.58226998,0.92730858
0.57370719,0.92972128
0.54550034,0.92559847
0.54189053,0.92542349
0.5442411,0.91025652
0.53366353,0.90752262
0.53844862,0.90665943
0.52635997,0.9080984
0.51292814,0.90504062
0.50008395,0.90635922
0.50100739,0.89599853
0.4998321,0.89046376
0.46616857,0.87889254
0.46700806,0.85812405
0.47128946,0.86061459
0.47523506,0.87143036
0.47489926,0.86391526
0.47901276,0.87010462
0.45609469,0.87993405
0.47531901,0.87584858
0.46239087,0.87622205
0.46230692,0.87264365
0.46314641,0.87290979
0.47061786,0.88411825
0.46062794,0.87224176
0.45617864,0.8599089
0.44140363,0.86752908
0.4278039,0.84070268
0.44089993,0.84974847
0.43384822,0.84101947
0.44089993,0.85222008
0.43015447,0.84893651
0.43368032,0.82742921
0.42788784,0.82176975
0.40245131,0.7878388
0.41739422,0.78450109
0.4151276,0.77465968
0.40597717,0.78089574
0.40597717,0.78001112
0.41504365,0.78573916
0.42251511,0.80594882
0.41596709,0.81174729
0.40169577,0.78506209
0.3988415,0.78193483
0.33369711,0.7049045
0.34251175,0.6943271
0.34511417,0.67788532
0.34032908,0.65220681
0.33327737,0.64739206
0.33327737,0.64739206
0.31010745,0.61406262
0.31010745,0.61406262
0.31522834,0.62207583
0.31522834,0.62207583
0.29214238,0.58453972
0.29214238,0.58453972
0.28391538,0.59085103
0.28391538,0.59085103
0.26544661,0.56582795
0.26544661,0.56582795
0.24991605,0.55809416
0.24991605,0.55809416
0.25,0.54825526
0.25,0.54825526
0.25386165,0.54550413
0.25386165,0.54550413
0.23497314,0.53052684
0.23497314,0.53052684
0.2578912,0.53141333
0.2578912,0.53141333
0.24395567,0.52239562
0.24395567,0.52239562
0.25679987,0.53126314
0.25679987,0.53126314
0.22892881,0.51510944
0.22892881,0.51510944
0.23463734,0.49132113
0.23463734,0.49132113
0.20030222,0.44616882
0.18292478,0.43703046
0.18888516,0.42581875
0.1898086,0.42951767
0.18603089,0.41193136
0.16680658,0.40439116
0.1656313,0.38582419
0.18720618,0.39320048
0.169409,0.41239365
0.18720618,0.40952123
0.17293486,0.40047605
0.18183345,0.40068434
0.16571525,0.39634776
0.16009066,0.40264178
0.15622901,0.39629234
0.1649597,0.4014064
0.15018469,0.4068211
0.15052048,0.4020229
0.18132975,0.41159856
0.1935863,0.45522839
0.22540296,0.48345526
0.18687038,0.4901293
0.20391202,0.50025141
0.213818,0.49907187
0.22498321,0.51172783
0.20038617,0.49808251
0.1898086,0.47345957
0.2097045,0.50359001
0.22221289,0.55171478
0.2297683,0.55624308
0.2177636,0.55414156
0.20928475,0.53166513
0.19946273,0.55827759
0.19618872,0.54305065
0.18712223,0.54966393
0.2019812,0.54361954
0.18015447,0.5633038
0.19853929,0.57074229
0.19644056,0.55604257
0.20349228,0.56227019
0.21272666,0.5372303
0.20626259,0.55180292
0.19660846,0.53784618
0.19946273,0.53218051
0.18661854,0.50066969
0.18359637,0.5063147
0.17570517,0.5077938
0.1569006,0.48758509
0.14892545,0.45831633
0.14439221,0.4600695
0.15480188,0.46487497
0.14968099,0.46852801
0.16630289,0.47911112
0.17805574,0.47764807
0.17494963,0.47515284
0.18938885,0.48183615
0.21171927,0.5128654
0.19006044,0.50686442
0.18863331,0.47898378
0.18074211,0.47587691
0.20088986,0.49859471
0.19257891,0.49859471
0.21734385,0.4994175
0.23304231,0.52073223
0.20357623,0.50706608
0.20651444,0.50156574
0.21356615,0.51023237
0.22758563,0.51981276
0.25235057,0.53860689
0.25604433,0.54750635
0.24781733,0.55815123
0.25335796,0.55901609
0.24672599,0.54612854
0.25167898,0.54683163
0.25520484,0.57815828
0.25008395,0.58182779
0.24655809,0.58015647
0.25906649,0.57745696
0.27165883,0.59664808
0.28064137,0.59423632
0.27476494,0.60308909
0.28702149,0.61399919
0.29163868,0.6251777
0.27535259,0.60729702
0.27887844,0.59203949
0.27736736,0.57908884
0.28987576,0.61008657
0.28802888,0.62797773
0.28290799,0.61813134
0.28156481,0.60583829
0.27913029,0.61269843
0.26116521,0.5895565
0.27510074,0.59125916
0.28534251,0.60901375
0.27442915,0.60857527
0.26108126,0.56789211
0.26292814,0.56416701
0.26443922,0.54864469
0.28593015,0.58670025
0.2947448,0.58743158
0.28106111,0.58309591
0.26704164,0.55175254
0.27635997,0.55235766
0.26830087,0.56533092
0.28509066,0.59071826
0.29524849,0.6106222
0.29004365,0.5974728
0.28349563,0.58963359
0.27988583,0.56093054
0.28391538,0.5587597
0.28290799,0.55846813
0.28727334,0.56603969
0.28064137,0.5405348
0.28391538,0.5544559
0.29264607,0.56822886
0.28391538,0.56645921
0.28038952,0.54838795
0.27887844,0.54682123
0.2698959,0.53412251
0.27946608,0.55016497
0.25814305,0.56628467
0.2580591,0.56941301
0.22070181,0.51316518
0.21944258,0.48591828
0.21339825,0.4968341
0.22305238,0.52081474
0.22288449,0.51823356
0.21826729,0.51677832
0.2254869,0.5118413
0.21163533,0.51243976
0.20743788,0.51229532
0.20726998,0.50198958
0.20080591,0.50205713
0.20483546,0.49691833
0.1937542,0.50171712
0.18401612,0.49538619
0.18292478,0.47946498
0.17612492,0.47686125
0.18284083,0.47946438
0.18955675,0.48412356
0.18754197,0.47932731
0.17562122,0.46882954
0.16000672,0.43072039
0.16420416,0.42658166
0.15899933,0.42617715
0.15530557,0.41378582
0.14842176,0.4111329
0.1574043,0.41846011
0.14204164,0.40871677
0.14296508,0.41855012
0.13498993,0.41573639
0.13650101,0.41341651
0.13213566,0.41368112
0.13759234,0.40560431
0.12222968,0.3926365
0.12432841,0.39142433
0.11971122,0.37211211
0.1009906,0.34593353
0.10879785,0.34936781
0.10334117,0.34819116
0.13666891,0.37902481
0.16034251,0.41691742
0.16109805,0.42576497
0.16882136,0.41394713
0.17259906,0.44257681
0.16647079,0.42335792
0.1656313,0.42658126
0.15060443,0.41765643
0.16504365,0.41488624
0.15580927,0.40542196
0.15010074,0.39447515
0.15438214,0.39498211
0.17570517,0.4315787
0.17411014,0.42017506
0.15547347,0.40980998
0.17192747,0.41350796
0.16773002,0.40348906
0.15396239,0.4174088
0.1574043,0.40749202
0.16252518,0.40966488
0.15287105,0.39650682
0.15992277,0.41308846
0.15841169,0.41015559
0.15580927,0.41227356
0.16244124,0.4022598
0.16865346,0.43320173
0.18754197,0.45378424
0.18191739,0.45702424
0.19534923,0.46178659
0.19711216,0.46071864
0.17545332,0.4486023
0.17217931,0.42783359
0.17159167,0.42066673
0.16949295,0.41645846
0.17721625,0.42810127
0.16554735,0.41261567
0.1649597,0.40641325
0.15975487,0.40416786
0.1570685,0.40278429
0.14875756,0.39960589
0.14271323,0.40253658
0.14288113,0.39143798
0.16571525,0.41407283
0.16647079,0.41864123
0.17133983,0.41823232
0.16731028,0.41730481
0.18208529,0.41834563
0.16898925,0.40690785
0.16017461,0.40944313
0.15219946,0.39745753
0.14842176,0.38972364
0.15144392,0.40150992
0.14069846,0.38526104
0.13054063,0.38522557
0.12172599,0.3503954
0.13003694,0.32921078
0.12206179,0.34157197
0.12222968,0.34356105
0.12055071,0.3528991
0.11081263,0.35620415
0.10980524,0.37057737
0.12340497,0.37848044
0.12617529,0.36894282
0.1207186,0.36314774
0.11534587,0.34920476
0.125,0.35021638
0.11593351,0.34330095
0.09612156,0.32147815
0.09461048,0.31801002
0.09209201,0.31264913
0.08873405,0.3074891
0.07941572,0.28482001
0.08495635,0.27787184
0.09343519,0.29379074
0.07857623,0.28398099
0.07379113,0.27459563
0.07160846,0.28129432
0.07018133,0.26202081
0.08336132,0.26081453
0.08873405,0.26813282
0.08537609,0.28594253
0.09813633,0.28276078
0.08730692,0.26559666
0.08915379,0.27458661
0.08210208,0.26431972
0.06531229,0.23999552
0.05960376,0.23479799
0.05884822,0.20716812
0.04390531,0.18530884
0.03551041,0.17156582
0.03551041,0.16402446
0.04222633,0.16672119
0.02736736,0.16555952
0.01914036,0.14566604
0.0041135,0.12955552
0.02820685,0.14914715
0.04936199,0.18766707
0.03458697,0.17842567
0.0281229,0.19387527
0.05146071,0.20673564
0.05893217,0.2240269
0.06270987,0.22605224
0.04558428,0.21577425
0.03114506,0.19408675
0.05120887,0.21393405
0.04566823,0.21999372
0.03920416,0.21401633
0.02955003,0.20328608
0.01485897,0.1819274
0.01133311,0.17423756
0.0,0.16235222
0.02627602,0.20370742
0.0240094,0.19364883
0.03769308,0.22452721
0.03844862,0.22471408
0.02854265,0.20255966
0.04348556,0.23140208
0.04743116,0.20730883
0.03492277,0.20100233
0.04373741,0.22084617
0.04583613,0.26427265
0.05498657,0.26575881
0.06883815,0.26342081
0.07034923,0.27263545
0.07026528,0.26367563
0.08159839,0.29030162
0.09830423,0.31051671
0.08797851,0.31258055
0.09595366,0.32714417
0.09721289,0.30504174
0.10342512,0.31570236
0.0924278,0.29720808
0.0850403,0.28914737
0.10275353,0.3016796
0.11736064,0.31400319
0.11148422,0.31347415
0.11517797,0.32228896
0.12810611,0.33048508
0.10149429,0.30762134
0.10031901,0.30034766
0.09905977,0.30034766
0.08999328,0.27797492
0.08999328,0.27788126
0.09024513,0.2779437
0.0769812,0.27314575
0.06808261,0.26774294
0.06992948,0.26500697
0.09696105,0.2921174
0.09326729,0.28335209
0.11375084,0.33239756
0.11979516,0.34382247
0.13373069,0.36226435
0.13020484,0.35962612
0.12810611,0.36226915
0.11929147,0.3404627
0.11375084,0.34454947
0.12332102,0.36225194
0.13876763,0.36313637
0.14262928,0.36804237
0.13910343,0.37414488
0.12995299,0.36163585
0.13708865,0.37376582
0.16034251,0.37663044
0.16655473,0.39403613
0.16613499,0.39464734
0.14657488,0.36312754
0.14758227,0.36300084
0.15228341,0.37937031
0.15438214,0.38195795
0.1448959,0.35472362
0.15522163,0.37465623
0.16806582,0.39996033
0.17167562,0.40418395
0.16814976,0.41157985
0.18074211,0.42866686
0.1855272,0.43132903
0.18410007,0.43396327
0.18443586,0.41131163
0.18032236,0.42937693
0.18410007,0.42034302
0.18342848,0.42795505
0.19232707,0.43315839
0.19148758,0.4407664
0.19450974,0.43569176
0.19232707,0.43834565
0.19207522,0.43254328
0.19266286,0.4352197
0.18888516,0.42837534
0.19744795,0.43316127
0.20298858,0.44200567
0.21020819,0.4527738
0.20424782,0.45164462
0.19224312,0.44166706
0.19056414,0.43775533
0.18720618,0.42058006
0.18242109,0.41570317
0.16747817,0.39460535
0.18309268,0.40534021
0.19106783,0.42391447
0.19283076,0.42687096
0.19434184,0.42919161
0.17217931,0.40686836
0.16462391,0.38754367
0.18250504,0.40199394
0.19862324,0.42671917
0.1853593,0.42292813
0.19165547,0.41813553
0.17243116,0.39414069
0.1778039,0.39484085
0.15975487,0.39758075
0.1610141,0.38084839
0.15564137,0.37487965
0.1731867,0.40667006
0.15681666,0.38234852
0.16328073,0.39811598
0.16571525,0.40101908
0.15983882,0.39051632
0.15488583,0.39460265
0.1575722,0.3960264
0.1491773,0.38622206
0.14456011,0.37722765
0.13608126,0.37141737
0.13406649,0.36898205
0.13188381,0.3593796
0.12541974,0.34793946
0.12886165,0.33362154
0.11635326,0.32600696
0.11173606,0.32359063
0.12264943,0.32953541
0.13205171,0.34102488
0.13129617,0.35549981
0.14162189,0.36506576
0.13927132,0.36665764
0.13062458,0.35194059
0.1453996,0.37716091
0.1534587,0.38785176
0.17108798,0.42449976
0.17310275,0.42812153
0.18477166,0.43823743
0.18712223,0.43733322
0.1730188,0.42251728
0.17923103,0.42944319
0.16873741,0.41627045
0.17444594,0.43566198
0.18007052,0.44043181
0.17444594,0.44036233
0.16898925,0.42067516
0.15522163,0.4208251
0.14254533,0.38696262
0.15278711,0.39776733
0.15664876,0.40065877
0.16185359,0.40987236
0.17998657,0.4356914
0.1652955,0.42586988
0.16865346,0.41965855
0.15715245,0.40403631
0.14632304,0.39427196
0.14825386,0.39639603
0.141454,0.38954022
0.14397246,0.39888216
0.14825386,0.38931197
0.16067831,0.39806397
0.16714238,0.41224684
0.15253526,0.40677214
0.16294493,0.40572311
0.15496978,0.38602762
0.17528543,0.39251883
0.18074211,0.42709693
0.18074211,0.42493664
0.1898086,0.42931158
0.18871726,0.4315838
0.19778375,0.44068331
0.20357623,0.44762211
0.1978677,0.45177824
0.1978677,0.4644645
0.2059268,0.4517013
0.20105776,0.44053128
0.20382807,0.43839351
0.20282069,0.43315839
0.19963062,0.43869956
0.20240094,0.44433871
0.21323036,0.46820674
0.20248489,0.45087347
0.20500336,0.44962469
0.20139355,0.44403496
0.19526528,0.43563937
0.18938885,0.43465195
0.19744795,0.43613074
0.189137,0.42028481
0.17327065,0.40155034
0.17184352,0.39631655
0.16059436,0.37782791
0.15505373,0.37257527
0.15010074,0.36273552
0.1569006,0.35982257
